입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SCF0035,1,잠수함(SS-Ⅰ  II) 축전지 감시센서 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,54732792,55000000,51851818,2023-05-16,10:30:00,개찰완료,47600000,86.967,2023-05-16,한국특수전지 주식회사,신우섭,조흥제,220-81-43693,경상남도 창원시 성산구 웅남로 780한국특수전지
UMM0274,1,23-M-상륙작전 탑재모델 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,68521374,68600000,63614390,2023-05-25,11:00:00,개찰완료,60193070,87.845,2023-05-25,주식회사 인텍비전,추양근,박은영,608-81-96857,"경상남도 창원시 마산회원구 봉암북7길21, 5동303호(정보산업진흥본부)"
LCF0517,1,축압기 유압식 등 5항목 구매(궤도),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,141157159,142118629,131782729,2023-06-08,11:30:00,개찰완료,124212982,87.996,2023-06-08,주식회사 와겐,이소희,이소희,234-87-00318,"대구광역시 달서구 성서로229, 310호(갈산동, 성서지식산업센터)"
LCF0546,1,비조절식 평침대 등 7항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,34641471,34320000,31200000,2023-07-18,11:30:00,개찰완료,30485640,88.003,2023-07-18,에이치디기업,김형도,김형도,119-20-39277,"서울특별시 관악구 관악로40길39-0 (봉천동, 현대아파트)"
UMM0376,1,23-F-형광투시검사 유니트 제조 (239041-F) ,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,431072449,433380000,401868800,2023-07-27,11:00:00,개찰완료,365100890,84.695,2023-07-27,나우주식회사,정대혁,이진희,220-81-60635,"경기도 성남시 중원구 둔촌대로388, 410호 (상대원동, 크란츠 테크노)"
UAB0062,1,24년도 국군복지단 달력 제작,물품,총액계약,일반경쟁,적격심사제,Y,국군복지단,ZD00882,국군복지단,ZD00882,87.995,48742960,49019600,45454545,2023-07-20,13:00:00,개찰완료,42893250,87.998,2023-07-21,대성사P&T,장순례,양미나,104-29-62236,서울특별시 중구 남대문시장8길26 (남창동)
EBB0139,1,정수장비부품,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,218332068,219205000,0,2023-05-12,11:00:00,개찰완료,192660000,88.241,2023-05-12,태광산업사,이병길,이병길,603-29-66699,부산광역시 강서구 녹산산단289로32-0 (송정동)
SCF0276,1,(긴급) 유압 호스 등 64종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,3523513,3505000,3251000,2023-05-24,10:30:00,개찰완료,3329750,94.5,2023-05-24,메트로마린서비스,김규연,김규연,602-06-41056,부산광역시 영도구 동삼동1125-18 종합물류경영기술지원센타 202
SCF0278,1,(긴급) 밸브  버섯형  엔진용 등 25종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,98959242,99058000,91854454,2023-05-24,10:30:00,개찰완료,87082700,87.998,2023-05-24,에스알테크,이소령,이소령,751-33-00902,경상남도 사천시 곤양면 회사길103
UMM0208,1,(237166-D)HPC체계 냉각설비 부동액 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,67172944,66621176,61776000,2023-05-26,11:00:00,개찰완료,59110100,87.996,2023-05-26,별똥별컴퍼니,서상원,서상원,775-21-00832,인천광역시 서구 가정로122번길12-2 (가좌동)
UMM0317,1,23-F-재난안전통신망 단말기 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,2555465051,2546190000,2361017272,2023-06-13,11:00:00,개찰완료,2245000000,87.85,2023-06-13,(주)티아이스퀘어,이길수,김창호,123-81-62915,경기도 성남시 분당구 판교로255번길58 씨즈타워 401호
SFC0068,2,해병대 정체성 향상 프로그램 교육체계 설계 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,제9691부대,ZD00152,제9691부대,ZD00152,0,30052939,29954081,27549090,2023-06-30,13:30:00,개찰완료,25300000,84.184,2023-06-30,(사)한국능률협회,최권석,최재우,105-82-01810,"서울특별시 영등포구 의사당대로22, 8층 9층 10층(여의도동, 이룸센터)"
SCF0328,1,수신기-송신기  무전기용 59EA 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,79698824,80000000,75090909,2023-07-11,10:30:00,개찰완료,70132500,87.996,2023-07-11,주식회사 예운,석경연,석경연,812-81-01018,"경상남도 창원시 마산합포구 산호북4길30, 가동 상가2-12호(산호동, 용마맨션)"
UMM0373,1,23-D-후반기 주한미군기지이전 이사화물 수송용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,272210857,271340000,271489400,2023-07-13,11:00:00,개찰완료,233466800,85.766,2023-07-13,대신로지스틱스 주식회사,양임석,최윤석,206-81-74680,"서울특별시 송파구 오금로46길5-0 (가락동, 보성빌딩) 3층"
UMM0119,1,(23F111-I) 외진버스 민간용역(동부),용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1509421694,1502117647,1392872727,2023-04-20,11:00:00,개찰완료,1364580000,90.404,2023-04-20,매일관광주식회사,허봉,홍민정,221-81-01885,"강원특별자치도 춘천시 동내면 순환대로940, 1층"
SCF0349,1,(긴급)접합제 철 및 강철용 등 5종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,16581820,16592000,16927272,2023-08-31,10:30:00,개찰완료,14600130,88.049,2023-08-31,원테크,정은화,류화성,653-35-01009,부산광역시 강서구 공항로533번길111(대저2동)
SFG0104,1,MCU PCB 및 공구세트 등 60품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9181부대,ZD00151,제9181부대,ZD00151,87.995,41358980,41357240,38128181,2023-08-31,10:30:00,개찰완료,36393939,87.995,2023-08-31,정원물류,이규서,이규서,882-46-00074,"경기도 부천시 까치로124번길7-18, 504호(원종동, 영보아이파크)"
MCD0034,1,2023년 국방부 신임공무원 멘토링 워크숍,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,62778000,,57070909,2023-05-19,11:00:00,개찰완료,62150220,99,2023-05-26,(사)한국능률협회,최권석,민재윤,105-82-01810,"서울특별시 영등포구 의사당대로22, 8층 9층 10층(여의도동, 이룸센터)"
UMM0288,1,23-N-어뢰인양기 구매(238138-H),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,147146485,146070000,135454545,2023-05-31,11:00:00,개찰완료,129482108,87.995,2023-05-31,늘픔,권우진,권우진,677-12-02140,"서울특별시 은평구 갈현로7길28, A동 501호(역촌동, 거성리젠시)"
UHC0015,1,2여단 부대 홍보영상 제작 용역,용역,총액계약,2단계경쟁(동시),최저가격제,N,공군 작사예하 방포사예하 제2여단,ZD00947,공군 작사예하 방포사예하 제2여단,ZD00947,0,29528888,29411760,27272727,2023-06-09,13:00:00,개찰완료,20200000,68.407,2023-06-14,주식회사 단군픽쳐스,조상환,조상환,106-86-54716,"서울특별시 마포구 성산로2길55, 602호(성산동, 샤인빌딩)"
UMM0366,1,(23F181-A) 보급근무분야 민간위탁(강원 원주),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1505119166,1499682110,1390614327,2023-07-12,11:00:00,개찰완료,1469688000,97.645,2023-07-12,광인산업(주),김형주,김인승,211-86-12532,"서울특별시 용산구 원효로51, 308호(산천동, 삼성테마트)"
UMM0367,1,(23F180-I) 보급근무분야 민간위탁(인천 부평),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1777604117,1794966078,1664423090,2023-07-11,11:00:00,개찰완료,1759066000,98.957,2023-07-11,광인산업(주),김형주,김인승,211-86-12532,"서울특별시 용산구 원효로51, 308호(산천동, 삼성테마트)"
LDH0059,1,23-8차 정비용 장비 부품 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,13745676,13690000,12695000,2023-07-13,13:00:00,개찰완료,12107400,88.081,2023-07-13,이지테크,김혜선,김혜선,653-03-00858,"경상남도 창원시 마산합포구 3.15대로406,3층 (상남동)"
MHD0072,1,국외조달 군수품의 합리적인 관세부과방안 연구,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,46700000,,42454545,2023-07-18,15:00:00,개찰완료,43488954,93.124,2023-07-26,신한관세법인,장승희,차미정,211-86-05953,서울특별시 강남구 언주로 716()
SCF0329,1,필터  공기용  정전기용 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,14018673,14000000,13896000,2023-07-11,10:30:00,개찰완료,12336110,87.997,2023-07-11,유한회사 창해,류제성,류제성,410-86-32912,광주광역시 광산구 풍영철길로15(콜롬버스월드 302호)
MDD0105,1,2023 국군수도병원 피난기구(수직구조대) 설치 납품,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,33284514,33329920,31780000,2023-07-12,11:00:00,개찰완료,29377848,88.262,2023-07-12,주식회사 삼양소방,백승준,김서연,127-86-45062,경기도 포천시 호국로634-0 (소흘읍) 나동 3호
HDC0029,1,23-용-64 미여도사격장 폐탄수거용역,용역,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.745,49754056,49019607,45454545,2023-07-13,10:30:00,개찰완료,43789000,88.01,2023-07-13,(주)고려수중개발,하은주,장순덕,316-81-01145,충청남도 태안군 태안읍 후곡로104-0
LHG0040,2,23년 4월 부대계약 식자재납품(식육가공품-소시지),물품,총액계약,제한경쟁,적격심사제,Y,제1862부대,ZD00002,제1862부대,ZD00002,87.995,27831420,27615375,25104886,2023-03-27,11:00:00,개찰완료,24508000,88.058,2023-03-27,주식회사 토리미트,황순기,황순기,474-81-01951,부산광역시 강서구 제도로975-5 (강동동) 2호
LCF0236,1,면봉 소화기청소용 등 1항목 구매(궤도),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,136871422,135738480,125866590,2023-03-28,11:30:00,개찰완료,120442307,87.996,2023-03-28,모아상사,최중강,김윤현,309-18-61646,인천광역시 미추홀구 인하로129(용현동)
LNR0032,1,실감형 디지털 정신전력 교육 사업 설치납품,물품,총액계약,제한경쟁,적격심사제,Y,수도기계화보병사단,ZD00361,수도기계화보병사단,ZD00361,87.995,78376599,78550000,71409090,2023-08-29,11:00:00,개찰완료,68968000,87.995,2023-08-29,네이쳐 에프에스,김성수,김성수,127-03-79633,경기도 의정부시 둔야로33번길9-0 (의정부동) B1  9-73호
SCF0387,1,대테러 흑복 야전상의 등 2종목 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,10935477,11000000,10962363,2023-08-29,10:30:00,개찰완료,9674490,88.468,2023-08-29,엔젤상사,남경식,남경식,301-16-48698,"충청북도 청주시 상당구 산성로16번길46(금천동, 202호, 402호)"
LDH0052,1,23-7차 물류이동장비(6 000LB 디젤 지게차) 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,48495899,48335000,44820000,2023-06-13,13:00:00,개찰완료,42702470,88.053,2023-06-13,마티아,손숙연,손숙연,202-02-54805,경기도 여주시 강천면 마감로267-1
SCF0308,1,(긴급) 전달장치  압력용 등 8종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,26548121,26602000,29424545,2023-06-20,10:30:00,개찰완료,25800500,97.183,2023-06-20,제일테크,김문길,김문길,182-37-00235,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호
HCF0155,1,취사용 앞치마 제조,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,34327408,34280400,33052727,2023-07-11,10:30:00,개찰완료,30230496,88.065,2023-07-11,주식회사 토브더가먼트메이커,윤현수,강원구,129-86-78083,"서울특별시 성동구 성수이로147, 909호(성수동2가, 아이에스비즈타워)"
MCS0052,2,소형굴삭기(타이어 형) 구매,물품,총액계약,일반경쟁,적격심사제,Y,계룡대근무지원단,1290286,계룡대근무지원단,1290286,87.995,118820040,118000000,107833000,2023-08-01,10:30:00,개찰완료,112095500,94.34,2023-08-01,태화기업,김성옥,김성옥,419-32-01276,"경상남도 거제시 수양로110, 205동 1903호(양정동, 거제2차 I PARK 1단지)"
UMM0374,1,(236274-F) 공기청정기 필터 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,219402109,219395000,206564545,2023-07-14,11:00:00,개찰완료,193105087,88.014,2023-07-14,(주)케이필터,이미진,이미진,302-88-02649,부산광역시 강서구 미음국제5로103-0 (미음동)
DSS0046,1,인쇄장비 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군제1068부대,ZD01123,국군제1068부대,ZD01123,87.995,155245268,155367000,141337272,2023-07-17,10:30:00,개찰완료,136619000,88.002,2023-07-17,제이피플러스,전혜화,전혜화,152-17-01588,경기도 김포시 김포한강4로212번길50 (장기동) 401호
LCF0065,1,호스 조립체 비금속제 등 16항목 제조(총포공구),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,165354680,165818646,153759108,2023-03-28,10:30:00,개찰완료,145542000,88.018,2023-03-28,태양산업,윤창권,윤창권,606-38-89510,경상남도 양산시 학동길58(어곡동)
MDG0065,1,LPG가스,물품,단가계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,1520,1531,21300545,2023-04-10,11:00:00,개찰완료,1343,88.378,2023-04-10,속초가스충전소주식회사,임평모,최성일,222-81-28397,강원도 속초시 미시령로3239-0 (교동)
MDD0065,1,2023 국군수도병원 치과재료 216종 구매계약,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,131352465,131000000,121939545,2023-04-17,11:00:00,개찰완료,115586000,87.996,2023-04-18,주식회사 제이씨이앤엠,박찬우,박찬우,106-86-92568,경기도 고양시 일산서구 덕이로281-18 (덕이동)
UMM0193,2,23-D-가격조사 위탁 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,239437965,238960000,234481818,2023-05-02,11:00:00,개찰완료,204993270,85.614,2023-05-02,(사)한국물가협회,김수용,임상민,106-82-04542,"서울특별시 금천구 가산디지털2로 98, IT캐슬 1동 13층(가산동)"
ERA0002,2,발전기세트(제어장치 포함)[ATCIS용],물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,19894573047,19770808000,0,2023-05-23,11:00:00,개찰완료,16991800000,85.409,2023-05-23,한성에스앤아이주식회사,정우영,김중휘,620-81-15005,경상남도 창원시 마산회원구 봉암북7길21-0 (봉암동) 경남지능형홈산업화센터 2동
SCF0168,1,측면 펜더 등 9종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,274156734,271000000,286000000,2023-05-02,10:30:00,개찰완료,228998000,83.528,2023-05-02,주식회사 케이제이,김정옥,김정옥,854-86-00298,대전광역시 대덕구 대전로1397번안길70-0 (읍내동)
LHK0042,2,정비대대 정비공장 오버헤드크레인 교체[대094호],물품,총액계약,일반경쟁,적격심사제,Y,제2군단,ZD00407,제2군단,ZD00407,87.995,168454965,167585000,152350000,2023-06-13,10:30:00,개찰완료,148270120,88.017,2023-06-13,티디에프 주식회사,안소영,김동길,418-81-39516,인천광역시 서구 대곡로89번안길29 (대곡동)
ELA0033,2,23년 탄약 지환통류(3차),물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,778947969,778135000,0,2023-07-11,10:30:00,개찰완료,666300000,85.538,2023-07-11,(주)오성지관,오정호,오능규,124-86-56293,경기도 양주시 칠봉산로337번길11 (봉양동)
LKP0104,2,23년 폐타이어 위탁처리 용역,용역,총액계약,일반경쟁,적격심사제,Y,제6335부대,Z006123,제6335부대,Z006123,84.245,58470491,58578080,53252800,2023-08-08,10:30:00,개찰완료,49346000,84.394,2023-08-08,주식회사 드림스타,신영섭,신영섭,303-81-53287,충청북도 충주시 앙성면 가곡로787-20
UMM0382,1,23-N-디지털 적외선온도 측정기 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,129295759,128700000,136363636,2023-07-26,11:00:00,개찰완료,113777760,87.998,2023-07-26,케이엔코리아,박규나,박규나,203-08-14550,"경기도 남양주시 화도읍 경춘로2290번길1, 206동 2603호(남양주월산사랑으로부영2단지)"
UMM0395,1,(237329-D)마약검사키트 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,74831225,74411764,69000000,2023-07-26,11:00:00,개찰완료,65848060,87.995,2023-07-26,메가플러스주식회사,김윤희,김윤희,140-86-02877,"서울특별시 마포구 월드컵로8길45-8, 3층 3104호  (서교동,양성빌딩)"
EBB0248,1,시일 봉합조립체류,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1310346287,1301831000,0,2023-06-20,11:00:00,개찰완료,1106556000,84.447,2023-06-20,덕인산업,장남인,임병성,621-16-74431,경상남도 양산시 유산공단3길33-0 (교동)
LCG0110,1,23년 국방인증표준 API 설치 사업,용역,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.745,26363461,26466550,24500000,2023-09-05,11:00:00,개찰완료,23269500,88.264,2023-09-05,주식회사 루트웰,노덕권,노덕권,676-86-01611,서울특별시 영등포구 영등포로103 (당산동2가) 하나비즈타워 603호
LFC0039,1,육훈소 콩나물 세척구매,물품,총액계약,일반경쟁,적격심사제,Y,육군훈련소,ZD00010,육군훈련소,ZD00010,87.995,83955443,83687000,76079090,2023-05-04,10:30:00,개찰완료,79649350,94.87,2023-05-04,NH,박화숙,박화숙,105-12-39647,서울특별시 마포구 아현동723
SCF0201,1,계전기  열조절용 등 11종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,42465992,42000000,40927327,2023-05-16,10:30:00,개찰완료,37397000,88.063,2023-05-16,햇임이상사,윤지영,윤지영,436-04-01661,"인천광역시 남동구 서창남순환로9, 1001동 105호(서창동, e편한세상서창)"
SFC0060,1,23-M-UPS배터리 구매 설치,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,16344994,16170000,14700000,2023-05-23,11:00:00,개찰완료,14382999,87.996,2023-05-23,세인트,김정관,김정관,110-33-12043,"경기도 양주시 삼숭로58번길141, 703동 12층 1201호(삼숭동, 양주자이아파트)"
UMM0269,1,23-N-해군 사병동행사복 등 10종 제조(238167-F) ,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,145253256,145230000,134672818,2023-05-24,11:00:00,개찰완료,127956580,88.092,2023-05-24,주식회사 제이에프,진주,윤경은,876-88-01248,"충청북도 청주시 청원구 율봉로159번길73-1, 301호(율량동, 스톰비오피스센터)"
SCF0272,1,(긴급)밸브 조절용 유압식 등 17종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,56678860,56264000,52172181,2023-05-23,10:30:00,개찰완료,49875729,87.997,2023-05-23,빛나라유통,박빛나,박빛나,241-30-01188,서울특별시 관악구 남부순환로141길22 (신림동)
UMM0218,1,(23F073-I) 렌탈프린터 임차용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,106108684,105882352,98181818,2023-05-25,11:00:00,개찰완료,93105196,87.745,2023-05-25,예윤상회,최선미,최선미,584-04-02649,"서울특별시 동대문구 답십리로68길56 (장안동, 송석아트빌라) 가동 101호"
EBB0275,1,예비군 교전훈련장비체계,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,9773636220,9747166000,0,2023-07-05,11:00:00,개찰완료,8112500000,83.003,2023-07-05,주식회사 한컴라이프케어,오병진,이성준,135-81-21955,경기도 용인시 처인구 양지면 중부대로1960번길53
MDG0136,1,23년 의무장비(비뇨기능측정기) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,32751742,32732000,30363636,2023-07-18,11:00:00,개찰완료,28820526,87.996,2023-07-18,레오,최민희,최민희,609-32-65290,"대구광역시 달서구 서당로7길8, 1층 1층 동북편(신당동)"
UMM0383,1,(237322-C)연삭기 고정형 다용도용(외경연마기) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,350227421,353310500,331554545,2023-07-19,11:00:00,개찰완료,291510314,83.234,2023-07-19,서이트레이드,이지연,이지연,227-30-01106,"경상남도 창원시 마산회원구 내서읍 광려천북로198-2, 130호"
SFC0083,1,23-2차 해병 근속 30주년 휘장세트 제조 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,34067360,33851960,31390000,2023-07-17,11:00:00,개찰완료,31480000,92.405,2023-07-17,한빛금속,오세홍,오세홍,134-30-47436,"경기도 안산시 단원구 해안로202-0, 나동1층 (원시동)"
MDG0137,2,23-1차 재생토너 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,18650857,18582000,17608181,2023-07-28,11:00:00,개찰완료,16433000,88.108,2023-07-28,주식회사 토너월드,차성호,차성호,121-81-96990,인천광역시 남구 미추홀대로669번길 81(도화동)
UMM0386,1,(236307-C) 5인승 전동승용카트 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,674178180,677254902,628000000,2023-07-20,11:00:00,개찰완료,559787913,83.032,2023-07-20,삼일앨엔에스,손용익,김기천,602-18-64668,"경기도 안양시 동안구 관악대로249번길11, 2층 201호 (비산동)"
LDH0286,1,K9자주포 케이블조립체및스위치 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,11367531,11372000,10545454,2023-03-27,13:00:00,개찰완료,10011552,88.071,2023-03-28,디앤에이(DNA),강수곤,강수곤,140-01-22390,"서울특별시 구로구 경인로54길4(구로동, 공구상가일번지 에이동 H-201호)"
SCF0130,1,대잠립 충격흡수형 폼 분리형 튜브 3SET 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,119580887,119000000,111010909,2023-04-11,10:30:00,개찰완료,105228600,87.997,2023-04-11,조이스툴,이기영,이기영,266-08-01279,"서울특별시 서대문구 포방터2길24, 201호(홍은동)"
UMM0099,1,(236145-C) 23년 강하기구용 헬륨가스 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,291761317,291852000,271350000,2023-04-13,11:00:00,개찰완료,242577182,83.142,2023-04-13,(주)화승가스테크,이흥수,고순아,603-81-41740,부산광역시 사하구 하신중앙로 44-5()
LQG0110,1,23년 3분기 전산운영용품 구매 납품,물품,총액계약,제한경쟁,적격심사제,Y,육군 52보병사단,ZD00273,육군 52보병사단,ZD00273,87.995,20037634,20059680,19482727,2023-09-05,10:30:00,개찰완료,17632490,87.996,2023-09-05,글로리아이,이하영,이하영,789-77-00371,"서울특별시 강서구 금낭화로11길6, 401호(방화동, 인화빌라)"
UMM0468,1,23-F-공군 근속 30주년 기념휘장 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,62800126,62060000,59090909,2023-09-27,11:00:00,개찰완료,55898000,89.009,2023-09-27,주식회사 금호글로벌,홍진옥,홍진옥,104-81-78380,인천광역시 서구 중봉대로376번길25-1 (원창동)
UMM0233,1,(23F118-I)보급 근무분야 민간위탁 용역(대전 유성),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1432439631,1439584190,1341010700,2023-05-31,11:00:00,개찰완료,1412232090,98.589,2023-05-31,공우이엔씨 주식회사,전재필,장동규,120-87-79739,"서울특별시 영등포구 여의대방로43라길6-0 (신길동, 신길프라자3층)"
LCF0094,2,인버터 등 10항목 구매(궤도공구),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,140093598,139910039,129734763,2023-06-20,10:30:00,개찰완료,123729400,88.319,2023-06-21,주식회사 범만테크,성순이,우재봉,138-88-00773,부산광역시 중구 대청북길31 (대청동4가)
HCQ0055,1,23-003 이동형 공기압축기,물품,총액계약,일반경쟁,적격심사제,Y,공군제5공중기동비행단,ZD00193,공군제5공중기동비행단,ZD00193,87.995,71761230,71176470,66000000,2023-06-15,11:00:00,개찰완료,63186100,88.05,2023-06-16,유진컴퍼니,조민구,조민구,442-03-02197,"부산광역시 동래구 사직로80 (사직동, 사직 쌍용 예가) 122동 904호"
UMM0310,1,(23F092-A) 방화지대 구축 용역(임실 영동),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,655664894,662462740,614283636,2023-06-20,11:00:00,개찰완료,577847900,88.131,2023-06-20,주식회사 광녹임업,강희영,강희영,649-88-01122,전라남도 순천시 서면 강청길2
LPF0071,1,23년 00부대 식기세척기 임차 용역,용역,총액계약,제한경쟁,적격심사제,Y,제5067부대,ZD00019,제5067부대,ZD00019,87.745,35928931,36000000,32727272,2023-07-18,10:30:00,개찰완료,31763650,88.406,2023-07-18,다얼테크,차정수,차정수,711-31-00384,"경기도 김포시 고촌읍 장차로13-0 , 우성빌딩 308호"
UMM0135,1,23-M-조경관리 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,102022712,101820000,98900000,2023-04-03,11:00:00,개찰완료,89521000,87.746,2023-04-03,(주) 향림,정연순,정연순,124-86-64226,"경기도 수원시 권선구 고현로5번길25,  상가동  115호 (고색동, 거산아파트 )"
MDG0067,1,23년 승강기관리용역(경기권),용역,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.745,14354014,14440888,13396000,2023-04-11,11:00:00,개찰완료,12708000,88.532,2023-04-12,디케이이엘에스(주),이헌용,방선주,330-81-01796,"경기도 시흥시 승지로60번길17, 704호 (능곡동, 현대프라자)"
